ID,Name,Rating,Review_Count,Address,Phone,Latitude,Longitude,Price
dw4pp33t2yW4iv0XvRtCJQ,Docent Coffee + Cafe,4.5,27,"381 Edgewood Ave SE Atlanta, GA 30312",+14042543267,33.75415,-84.37497,N/A
L11XDJgKVBHUImocsTxwzQ,Chattahoochee Coffee Company - Westside,4.0,147,"790 Huff Rd NW Atlanta, GA 30318",+14702256981,33.7870843852516,-84.4137239457724,$
g5xCoR3vZ38QbfuUJL27wg,The Corner Cup,4.5,87,"2625 Lawrenceville Hwy Decatur, GA 30033",+17706745721,33.8227304494692,-84.2622416792798,$
Cg15px_U_0kR3steWImDAQ,Caffeine Atlanta,4.5,19,"410 14th St NW Atlanta, GA 30318",+17703026917,33.78592,-84.40047,N/A
g1df9kBB3-PnTN9FP2qdfg,Mashburn Coffee,4.0,7,"1198 Howell Mill Rd Ste 109 Atlanta, GA 30318",+14043507134,33.78678,-84.41226,N/A
W2fQxzuD-LxS8ugFQvBeSg,Hodgepodge Coffeehouse & Gallery,4.0,241,"720 Moreland Ave SE Atlanta, GA 30316",+14046228525,33.7345175,-84.349083,$
xvSa0CDP27pthoGeK4oGQQ,Condesa Coffee,4.0,281,"480 John Wesley Dobbs Ave Ste 100 Atlanta, GA 30312",+14045245054,33.7597745489245,-84.3719016158246,$
V5ST1RZYMo1nRKRtuK2pAA,Firelight Coffee Roasters,5.0,5,"1040 W Marietta St NW Atlanta, GA 30318",+14049814930,33.784595,-84.421563,$
RAQjjfW8XusEvEtO7Ip7Pg,Capital Commons,4.5,3,"22 14th St NW Atlanta, GA 30309",,33.78615,-84.38852,N/A
XP1BYQjdODV95tjVDH9jmg,Dancing Goats Coffee Bar,4.0,87,"33 Peachtree Pl Ste 9 Atlanta, GA 30309",+14046006547,33.780765,-84.386207,$$
VgUeFkIliOQEmHlIFli9gg,Starbucks,5.0,1,"1870 Piedmont Ave NE Atlanta, GA 30324",+14048045816,33.80715,-84.3667118,N/A
UExP6tycIviaao38EvIB2w,Rev Coffee,4.5,489,"1680 Spring Rd Ste B Smyrna, GA 30080",+17705734434,33.88205,-84.50423,$
jWFtCzCkTFrkLR2XmeWNMQ,Aurora Coffee,4.0,154,"468 Moreland Ave NE Atlanta, GA 30307",+14045236856,33.7670023847127,-84.3494305579272,$
VV9fKD0FY4EumnmUujNCvA,Radio Roasters Coffee,4.5,6,"2969 E Ponce De Leon Ave Ste 320 Decatur, GA 30030",+14042286873,33.7828052,-84.271581,$
saE9S7xgR0K3IliADmfh6Q,Kaldi's Coffee Roasting - The Depot,4.0,35,"1 Eagle Row Emory University Atlanta, GA 30322",,33.795454,-84.32295,$
KM3dQ9RZjnHnBl2kvXAAVw,Koinonia Coffee ATL,4.0,4,"1562 Ralph David Abernathy Atlanta, GA 30310",+18038574696,33.743753,-84.4386413,N/A
xUaiTfobnPOrCJy5RjX4Pg,Ovation Coffee & Libations,4.5,3,"1280 Peachtree St NE Woodruff Arts Center Atlanta, GA 30309",,33.7896369,-84.3846342,N/A
Cy435xsl70lr7QN3n7LAUg,Brother Moto,4.5,34,"670 Memorial Dr SE Atlanta, GA 30312",+16789025289,33.7467949,-84.3656499,$
_HcAnvA4yaG4DXVd22LmWA,Land of a Thousand Hills Midtown,4.0,54,"715 Peachtree St NE Atlanta, GA 30308",+14702401269,33.775221,-84.384514,$$
e8iL6XvDZU8yikF1z67z9w,Ebrik Coffee Room,4.5,69,"309 E College Ave Decatur, GA 30030",+14042543670,33.7709755814076,-84.2920472951694,$$
3R8Mac8KJ0qU57AzRBI41A,Refuge Coffee Co,5.0,71,"4170 E Ponce De Leon Ave Clarkston, GA 30021",+19293144837,33.80946,-84.24039,$
XcVnvTNnPCrnjYL-Ls4PkA,Good Karma Coffee House,4.5,131,"31 N Avondale Plz Avondale Estates, GA 30002",+14044990999,33.77616,-84.265814,$$
qKJKVTWKYCv70soJ5Z6ZCg,Joe's East Atlanta Coffee Shop,4.0,203,"510 Flat Shoals Ave SE Atlanta, GA 30316",+14045211122,33.7403724407129,-84.3454584733479,$
0Qse3LSlHD1sKZsxQCdSeA,The Poncey Highland,4.5,37,"640 N Highland Ave NE Atlanta, GA 30306",+16783583208,33.7718948,-84.3526249,N/A
eIAE2fqXnH5R0cgJw8kBHg,Allegro Coffee Company,5.0,1,"5001 Peachtree Blvd Chamblee, GA 30341",,33.88506,-84.3144,N/A
bIcl1C0cBTmyqO_lfba0uw,Perks Coffee,4.0,37,"3000 Windy Hill Rd SE Ste 176 Atlanta, GA 30339",+16789035539,33.9045025456747,-84.4663695223123,$
pa-WfHqU-cIoMVkuS9dATw,Starbucks,5.0,1,"725 Ponce De Leon Ave NE Atlanta, GA 30306",+14703514222,33.77169,-84.36368,N/A
yoLQdtXSktAXuVvumq2ceg,Dairies Coffeehouse And Cold Brew Bar,4.0,119,"777 Memorial Dr SE Suire 103A Atlanta, GA 30316",+14048555190,33.7460972304451,-84.3604478003861,$$
aIhoZ_wvbVm3_ORaXrEbTA,ChocoLate Coffee,4.0,115,"2558 Shallowford Rd NE Ste 201 In the Publix Shopping Center Atlanta, GA 30345",+14043210174,33.8622018375164,-84.2875224351883,$
blhndZdg-NT5MPba5BsS_g,Drip,4.0,101,"928-B Garrett St SE Atlanta, GA 30316",+14046277375,33.7407029474063,-84.3572322694078,$
qZM0JJpFNOCajK0_-ompmw,Muchacho,4.0,179,"904 Memorial Dr SE Atlanta, GA 30316",+14047489254,33.7467049,-84.3569,$$
ZrAbsOAbbZhFxnn0PIiB8A,Peet's Coffee & Tea,5.0,1,"540 Asbury Cir Fl 1 Robert W. Woodruff Library Atlanta, GA 30307",,33.7913224,-84.3231258,N/A
aoTKnxByySFZzzweB2umoQ,Caffé Bella,4.0,26,"1133 Huff Rd NW Ste F Atlanta, GA 30318",+14045499116,33.78972,-84.42547,$$
3qgQ4HAX2RPtIn-Iq_xmyg,Allegro Coffee Company,3.0,2,"22 14th St NW Atlanta, GA 30309",+14705524201,33.7866560574661,-84.38836,N/A
wKvdMujGyTKaH1a40WV6Cg,Fig Tree Cafe,4.5,30,"126 S Main St Jonesboro, GA 30236",+17706296219,33.5206313397295,-84.3546280690139,N/A
CetydZ6_7OjNu3d_c-KSlw,Chrome Yellow Trading,4.0,111,"501 Edgewood Ave SE Atlanta, GA 30312",+14703551340,33.75396,-84.370983,$$
TguCOeqh6EgCLv_L-Nmpkw,Zambawango,4.5,132,"901 Abernathy Rd NE Sandy Springs, GA 30328",+14048799731,33.93268,-84.3611,N/A
F5CUco8vgVGRIib_36CZ-Q,Amélie's French Bakery & Café,4.0,485,"840 Marietta St NW Atlanta, GA 30318",+14049210276,33.7753296,-84.40681,$
PpnYHlGkYx_9AS6WL_AqRA,The Little Tart Bakeshop,4.5,26,"68 Georgia Ave SE Atlanta, GA 30312",,33.7369349,-84.3857071,N/A
Gp9tnIQJqnCN9sWMacCn8g,Café Vendôme,4.0,184,"4969 Roswell Rd Ste 155 Atlanta, GA 30342",+14045515163,33.889693,-84.38058,$$
x5Y27oQXtNoqjOA0LsTH6Q,640 West Community Cafe,4.0,34,"640 Evans St SW Atlanta, GA 30310",+14043431932,33.73756,-84.4154,$
0tGuFBrhM03I6TCLxDQhyg,Dancing Goats Coffee Bar,4.0,345,"419 W Ponce De Leon Ave Decatur, GA 30030",+14046871100,33.7758047756369,-84.3032688,$
2-gFcxPPz3GsCSBvH7DubQ,Drip,4.5,150,"601 N Central Ave Hapeville, GA 30354",+14042284240,33.6589223,-84.4087393300595,$
oiaQl8k9aouRa-UfoHhA-g,Xander Coffee,4.0,2,"3637 Peachtree Rd NE Ste D Atlanta, GA 30319",,33.852993,-84.358314,N/A
Z98VxKre9qmuzXsA2xi39w,Curva Coffee,5.0,1,"2142 Johnson Ferry Rd Atlanta, GA 30319",+14044362987,33.892472,-84.32577,N/A
QohJ_DtPhQFaFQVg3U5fuA,b-side,4.5,31,"153 Sycamore St Decatur, GA 30030",+14047484617,33.7744299721235,-84.2951633333333,N/A
yx91SEYTHsuHGQoKV-189g,Cafe Lucia,4.5,111,"57 Forsyth St NW Ste R8 Atlanta, GA 30303",+14049689658,33.755774,-84.389916,$
fQVZB9uQ79E2rwUyfkoyKg,Peach Coffee Roasters,5.0,54,"10875 Jones Bridge Rd Johns Creek, GA 30022",+17703609070,34.04442,-84.22436,$
dxVSIyuJyD3F8ccdCN8FVA,JavaVino,4.0,177,"579 N Highland Ave NE Atlanta, GA 30307",+14045778673,33.7701416015625,-84.3521575927734,$
-7LhyL0f41vAeyMC_J7DsA,Cafe Lucia,4.5,36,"205 12th St NE Ste R1 Atlanta, GA 30309",+14045002377,33.7840978343064,-84.3805434110451,N/A
EMsEP4t338gkxtWCKYD0wA,Grant Park Coffeehouse,4.0,174,"753-A Cherokee Ave SE Atlanta, GA 30315",+14048560433,33.7338027954102,-84.3738555908203,$
FA2aqGbhP2VO9e_fEyRgoA,Cool Beans Coffee Roasters,4.5,275,"31 Mill St Marietta, GA 30060",+17704229866,33.9531211853027,-84.5508575439453,$
3H9D_Ry_pm4FEMRaAR5RJw,Coffee house Basso,5.0,28,"1196 Old Peachtree Rd Duluth, GA 30097",,34.002201,-84.083617,N/A
VlqWz3KDXo4tHjdXHmuGdg,BUZZ Coffee and Winehouse,5.0,19,"2315 Cascade Rd SW Atlanta, GA 30311",+14047484114,33.722256,-84.4644373,N/A
fqbZGZDppDJpwcS7P3V7wg,Alchemist Trading Co,4.5,145,"9700 Medlock Bridge Rd Ste 138 Alpharetta, GA 30022",+17706872677,34.01751,-84.19246,N/A
iDniN980HkNzFNPZ1vzjhg,The Federal Coffee House,5.0,70,"6365 Spalding Dr Ste D Peachtree Corners, GA 30092",+16786152587,33.968958,-84.257074,$
cFalfbfc6E2m2ssN9keZbQ,Cupanion’s Kitchen & Coffee,4.5,140,"4920 Roswell Rd Ste 14 Atlanta, GA 30342",+17703768940,33.88918,-84.382094,$$
hjupqgfej2Wlj8WPB5UlSQ,San Francisco Coffee Roasting Co,3.5,161,"1192 N Highland Ave NE Atlanta, GA 30306",+14048768816,33.7872455,-84.3554884,$
mOR3478VG5RadwjEpdPMQg,Momo Cafe,4.0,63,"95 8th St NW Ste 100 Atlanta, GA 30309",+14043903025,33.7796430465298,-84.390326104329,$
aU0tRD4yG5ldturIQtyh1g,Giga-Bites Cafe,4.5,23,"1803 Roswell Rd Ste 1851 Marietta, GA 30062",+17705781497,33.9606339791313,-84.4994029688917,$
e0cQ2OeVjxb-pcO5PBd8aQ,Ground & Pound Coffee,4.5,18,"8420 Holcomb Bridge Rd Ste 220 Alpharetta, GA 30022",+17706872215,33.985456,-84.270427,N/A
0ZNXgXXRhTeWDu_AuYdwog,Duck Donuts,4.5,6,"3025 N Druid Hills Rd NE Atlanta, GA 30329",+14045652991,33.8127344,-84.3073691,N/A
AcYuBw7xsDUgqRTUKZbMRA,Marietta Coffee Company,4.0,36,"1598 Roswell Rd Marietta, GA 30062",+16787658885,33.95281,-84.50532,$
IueQHirdD9kxyAliydF7wg,Crazy Love Coffeehouse,4.5,170,"1088 Canton St Roswell, GA 30075",+17705458228,34.02825,-84.3620399,$
Pl5CiyjEKJD47i0n3EIRiQ,Happy Tabby Cat Cafe,4.5,34,"529 Irwin St NE Atlanta, GA 30312",+16786404404,33.757525111124,-84.3700855225325,$
yukBZWV9tOdfdVoJYgiK4g,Revelator Grant Park,3.5,322,"437 Memorial Dr SE Ste A5 Atlanta, GA 30312",+14048159886,33.7460481420592,-84.3728072041522,$
1h3PYFnGPU62G6ct_If9-w,Callie's Hot Little Biscuit,4.0,291,"1004 Virginia Ave NE Atlanta, GA 30306",+14043308285,33.7824830035617,-84.3544838290934,$
bodM9TsoZIktedqrIwY6mg,Java Cats Cafe,4.5,117,"415 Memorial Dr SE Ste C Atlanta, GA 30312",+14703057575,33.74656,-84.37421,$
RGMU7YZh9cM1y6pmdGcVsw,Counter Culture Coffee,4.0,5,"887 W Marietta St NW Ste M210 Atlanta, GA 30318",+18882385282,33.7831074,-84.4172261,$$
83maS2mCXYZjuwEhozVtLA,Sweet Hut Bakery & Cafe,4.0,681,"935 Peachtree St NE Ste 935 Atlanta, GA 30309",+14046004800,33.780215,-84.3839385,$
DKOXz1VIlZTVA2OXJu5VhQ,Hodgepodge Coffeehouse,4.5,4,"1 Moreland Ave SE Ste C Atlanta, GA 30316",+14046228525,33.75338,-84.34945,N/A
7dsQd_rO-czBs2bbVO-1Qw,Beard Papa's - Sandy Spring,5.0,35,"5920 Roswell Rd NE Ste B107 Atlanta, GA 30328",+14042544086,33.916299,-84.379982,$
HfVoKCImxjNagh9l6g1q-g,Blue Donkey Coffee,3.5,7,"275 Memorial Dr SE Atlanta, GA 30312",,33.7466376043918,-84.3785437184233,N/A
Oe6UKRLOfXoX3YV0VZzR6w,Banjo Coffee,4.5,72,"38 N Avondale Rd Ste B Avondale Estates, GA 30002",+14047481837,33.7758424,-84.2712806,$
a1VvFt4iDaVlj-8Vk1uyPA,Panbury's Pie Café,4.5,99,"231 Peachtree St NE Atlanta, GA 30303",+14046008354,33.7602246,-84.3871759,$
vP8Q-wuXd0NyNExpjTB8_Q,Sean's Heart of the Park,5.0,11,"400 Park Dr NE Sean's Heart of the Park Atlanta, GA 30306",+14048831142,33.7861493030201,-84.3739040067264,N/A
ZqPa0NeZoJiKyQ1TZ8OoJQ,Bold Monk Brewing,4.5,26,"1737 Ellsworth Industrial Blvd Atlanta, GA 30318",+14043903288,33.80249,-84.42631,$$
0T9XduR1vvF7yBLgokHVGg,Community Grounds,4.5,33,"1297 Jonesboro Rd Atlanta, GA 30315",+14045860692,33.719275,-84.385386,$
hmrRb7qX3K705MuxHHfgNA,Cafe Intermezzo - Midtown,3.5,1046,"1065 Peachtree St NE Atlanta, GA 30309",+14043550411,33.7833110141092,-84.3835566220902,$$
OgHeM1bi_A2Nzz-knwlmfw,Urban Grind Coffee House,4.0,117,"962 Marietta St NW Atlanta, GA 30318",+14047240605,33.777687,-84.409022,$
6nxOs-APvL7v55Xo_EsLVw,Southern Baked Pie Company,4.5,3,"4300 Paces Ferry Rd SE Ste 113 Atlanta, GA 30339",,33.8657689868571,-84.4669270142913,N/A
Yi2ftJfSC5en350NSqSpnQ,Nespresso Boutique,4.0,10,"3393 Peachtree Rd NE Space K120 Lenox Square Atlanta, GA 30326",+14042337575,33.8468412011997,-84.3623440220478,N/A
gpJ7rhZQx_qP_xHHRwXxKg,TopTime Coffee,5.0,1,"801 Ferst Dr NW Atlanta, GA 30313",,33.7781965,-84.401621,$
Q_P-WJobDHbKe7qa1ro6jw,Blue Donkey Coffee Piedmont Pop-Up,5.0,13,"541 Park Dr NE Atlanta, GA 30306",+16785610138,33.7876477632696,-84.3730602455877,$
whN495XuRcLNz2V6sq-4fw,Coffee Loft,4.5,9,"322 Peters St Atlanta, GA 30313",+14703445985,33.745879,-84.403175,$
J6GuinUmbbCG1inlaWmw2w,Proof Bakeshop,4.0,151,"100 Hurt St NE Atlanta, GA 30307",+16787053905,33.7569541931152,-84.3539352416992,$
Y3B4Z0ht71qfAHiOJQGgaQ,ChocoLaté Coffee,3.5,122,"2094 N Decatur Rd Decatur, GA 30033",+14049820790,33.79117937316,-84.305681447931,$
F6Hoqn84ph1VnGqR6Ap1RQ,Rozina Bakehouse & Coffee,4.0,30,"33 Hurt Plz SE Atlanta, GA 30303",,33.7542541621757,-84.3880286728077,N/A
cXOp4FIQ2W7J4ht3n5NPNg,Blue Donkey Coffee,4.5,20,"350 Ferst Dr NW Atlanta, GA 30313",+16785610138,33.7742315458026,-84.3987850534424,$
6jWptISE05Txa_soR2mCAg,I-Guanna Border Grill,4.0,1,"1422 W Peachtree St NW Atlanta, GA 30309",+14044583962,33.79345,-84.38824,N/A
V180gNQGyrai_EABP5I-7A,Huge x Brash,3.5,34,"1375 Peachtree St NE Atlanta, GA 30309",+14049972077,33.7922346807162,-84.3863286450505,$$
lPlaCpflCsOlO5mw7vIh_A,DaVinci's Donuts,4.5,25,"3393 Peachtree Rd ki17 Atlanta, GA 30326",,33.848605,-84.364647,$
iiphWG1-LqakdOcFd3_M6w,Busy's Shave Ice & Coffee,5.0,10,"10th and Monroe Atlanta, GA 30309",,33.78177,-84.36868,N/A
JbT3jufyqRF-iRCeT0OVwg,Jayida Ché Tea Spot,5.0,24,"749 Moreland Ave Suite A 101 Ste 101 Atlanta, GA 30316",+14044244069,33.7339531974604,-84.3493953152877,$$
SjrWj9ZzDEmnAFwUD-ekMA,Emerald City Bagels,4.0,157,"1257 Glenwood Ave SE Atlanta, GA 30316",+14043433758,33.73996,-84.34646,$
1pxWR8YnGwIibKOuyo1LNA,Dr. Bombay's Underwater Tea Party,4.0,340,"1645 Mclendon Ave NE Atlanta, GA 30307",+14044741402,33.7647306636398,-84.3336399705689,$$
HnupLDGbRb-u0UvFJVjL4w,Belux Coffee Roasters,5.0,20,"5430 Mcginnis Ferry Rd Ste 101B Alpharetta, GA 30005",+17707100588,34.0900948319961,-84.1987133756526,$$$
2cWFesrjo0ckh95l5OwThA,My Coffee Shop @ Eastlake,4.5,156,"2462 Memorial Dr SE Atlanta, GA 30317",+14043772227,33.7473521,-84.3059586,$
bpFuvBMXz9dLO6GnM5lJaA,Just Add Honey Tea Company,4.5,12,"684 John Wesley Dobbs Ave NE Unit E Atlanta, GA 30312",+14048506510,33.7595415721187,-84.3644372049078,N/A
KQE-LgA4SDTAFw9lCOCqNA,Buteco,4.5,73,"1039 Grant St SE Ste C-10 Atlanta, GA 30315",+14049632929,33.725074,-84.377053,$$
NixiFu0mCPdT1yEBmTy-Zw,Kafenio,4.0,189,"3387 Main St Atlanta, GA 30337",+14708234929,33.6632843017578,-84.4464874267578,$
ywsHlRuae_SgYSG7JA8pRQ,Atlanta Coffee Roasters,3.5,58,"2205 Lavista Rd NE Ste F Atlanta, GA 30329",+14046361038,33.815828,-84.313043,$
G2ZSLEXWWMPtqzPNOP3Q8A,Voya Coffee and News,5.0,1,"4711 Best Road Atlanta Airport Marriott Atlanta, GA 30337",+14047667900,33.6252480163769,-84.4599743003947,$$
EMPkDjFAHzDSiwrdpMi25g,The Goat Farm,4.0,57,"1200 Foster St Atlanta, GA 30318",,33.78642,-84.414617,$
E2KM4BZAjutrtEmE-t-OmQ,Caribou Coffee,3.5,122,"3261 Peachtree Rd NE Atlanta, GA 30305",+14042610020,33.843916,-84.370098,$
b03kuA0WVw7gNoS2CBSvLA,Cafe Lucia,4.0,107,"1260 W Spring St Ste B Smyrna, GA 30080",+16784241015,33.88414,-84.51559,$
22kG0DNvwRiHTgLBq_kRsw,Circa's Coffee House,5.0,18,"865 Senoia Rd Ste A Tyrone, GA 30290",+17706837991,33.47406,-84.5966,$
IRC32PUpfuScOseCgcsvpg,Tinto's Coffee House,4.5,68,"1133 Chastain Rd NW Kennesaw, GA 30144",+16783247389,34.03028,-84.5825799,$$
0Vpi12ICbT1AdW7uWoJgww,Little Star Provisions,4.5,14,"1198 Howell Mill Rd Atlanta, GA 30318",+14043650410,33.786862,-84.412025,N/A
lmqNHL01VGjOPMnO_HJ9RQ,Joy Cafe,4.0,877,"1100 Peachtree St NE Ste 110 Atlanta, GA 30309",,33.784802,-84.383542,$$
62raTSIxd8RhbMkcnf6H8Q,Duck Donuts,4.5,110,"3655 Roswell Rd NE Unit 210 Atlanta, GA 30342",+14046005699,33.8546997,-84.3822644,$
ldoswTL6XQX_VllVEoHZ_Q,El Tesoro,4.5,99,"1374 Arkwright Pl SE Atlanta, GA 30317",+14704405502,33.74941011022,-84.3426381424069,$
4GdjKIMkxp7ji4raVkry4g,White Windmill Bakery and Cafe,4.0,443,"5881 Buford Hwy NW Doraville, GA 30340",+16788875200,33.9108137787088,-84.2646111919193,$
AnptrqyJYsSpy_CXiKWxkA,Mae's Bakery,4.0,131,"Atlanta, GA 30324",+14049778976,33.822811126709,-84.3631744384766,$$
zPe9MWxoDQObvjqE9DP0Ew,Independent Grounds Cafe,5.0,22,"846 Mimosa Blvd Roswell, GA 30075",+16782435920,34.0216596,-84.3636931,$
HYXMdlSUUqhT7S8XYhdWYg,Full Commission,4.5,129,"519 Memorial Dr SE Ste C-01 Atlanta, GA 30312",+14049419102,33.7461,-84.37069,$$
CtLkcQFkjdFHVtq2_Qbceg,ADios Cafe,4.5,270,"180 Walker St SW Ste D Atlanta, GA 30313",+14045745679,33.7498012,-84.4009361,$$
CeyclZ1PvLK9ZjIJpxnQiQ,Cafe Rothem,4.5,60,"3585 Peachtree Industrial Blvd Ste 28 Duluth, GA 30096",+16788783780,34.00046,-84.169746,$
MOM-6oLdQUFKBTXtcTxi7A,Drip-Thru Coffee®,4.5,22,"1515 Virginia Ave College Park, GA 30337",+14704081195,33.65959,-84.43857,N/A
MMElnmyJrlXftqJmaR1k6Q,Awake Coffee Community,5.0,42,"862 N Main St Conyers, GA 30012",+16783922400,33.66757,-84.01757,$
MVty6m-vnaG0vj0jFR8Qtw,Sean's Harvest Market,4.5,222,"500 Amsterdam Walk Atlanta, GA 30306",+14045656698,33.7884726037272,-84.3697978297081,$$
3o_B9uvzk36_XRLJYXzVZg,ParkGrounds,4.0,272,"142 Flat Shoals Ave SE Atlanta, GA 30316",+16785289901,33.75008,-84.35452,$
a6H-aL-wrmzORasNuy6qmw,Spiller Park Coffee,3.5,139,"675 Ponce De Leon Ave Atlanta, GA 30308",+14049192978,33.772875,-84.365542,$$
WhnaZYE91fpE3J1-mGfdyw,Local Motives,4.0,2,"45 Ivan Allen Jr Blvd NW Atlanta, GA 30308",+14045825757,33.764896,-84.389234,N/A
VHBzGl46baS6mDz24M5grA,Crema Espresso Gourmet,4.5,262,"2458 Mt Vernon Rd Dunwoody, GA 30338",+16787319020,33.9579399986149,-84.3023409694433,$
bRosqfDFgv1S5Qjgv5pQcg,Da Vinci's Donuts,4.5,164,"5610 Glenridge Dr Ste 103 Sandy Springs, GA 30342",+16789510975,33.908715,-84.363709,$
Is6U_HU5fBb1uR-J_UebCQ,Maraki Coffee,4.5,4,"4616 E Ponce De Leon Ave Ste C Clarkston, GA 30021",+14049526163,33.8193740844727,-84.2277603149414,$$
aWAC-1rHJ0hHa5FfZL7YHw,Land of a Thousand Hills Coffee House,4.0,344,"352 S Atlanta St Roswell, GA 30075",+17706451149,34.00826,-84.3603399,$
YwhOmXu_AwAxuK6pNbVLMA,Three Heart Roastery,3.5,26,"716 Ponce De Leon Pl NE Atlanta, GA 30306",,33.7740099,-84.36417,$
2Tn6H40DE9fqPiHIcoTOKQ,Buenos Dias Cafe,4.5,166,"30 Decatur St SE Atlanta, GA 30303",+14045840444,33.7538308247238,-84.3886284657338,$
wQu89MT4a9i_a8cwwquPig,La Calavera Bakery,4.5,70,"1696 Memorial Dr SE Atlanta, GA 30317",+14049988389,33.7477437744899,-84.3321125580518,$
mG9whezG33MF43yoA9BDYA,Hansel & Gretel Bakery Cafe,3.5,49,"6035 Peachtree Rd Ste C-103 Doraville, GA 30360",+14703757447,33.908419,-84.2885585129669,$$
c0TrEjKCCMwSnmiu6oB08w,Beans & Butter Coffeehouse,4.5,99,"851 Oak Rd Ste 1 Lawrenceville, GA 30044",+14702687430,33.8877549036751,-84.0627378970384,$
YQ1RYzdAazYTO6FtW4qU6g,Just Add Honey Tea Company,4.5,64,"209 Edgewood Ave SE Atlanta, GA 30303",+14043146261,33.75403,-84.3798599,$$
gxGMBvd2sDpFOqwX4Bx1zA,Perk-N-Pooch,4.5,131,"6690 Roswell Rd NE Ste 360 Sandy Springs, GA 30328",+16785009237,33.93801596613,-84.3809889801788,$$
